geoid,intptlat,intptlon,geometry
10100US060730199041012,33.1780561,-117.251135,POINT (-117.2511350188007 33.17805610204432)
10100US060730209033148,33.2227417,-116.5234686,POINT (-116.5234686023921 33.2227416832572)
10100US060730209033149,33.2276827,-116.5157495,POINT (-116.5157495173985 33.22768272786321)
10100US060730198083009,33.160243,-117.2697823,POINT (-117.2696151664471 33.1593022346873)
10100US060730198083015,33.1583438,-117.2677158,POINT (-117.2677157958588 33.15834377895419)
10100US060730198083011,33.1538086,-117.2663821,POINT (-117.2663820551104 33.15380863033712)
10100US060730198083013,33.1547039,-117.267312,POINT (-117.2673119831264 33.15470392764054)
10100US060730198083018,33.1554595,-117.2676911,POINT (-117.2676911384439 33.1554594644892)
10100US060730198083005,33.1551276,-117.2648547,POINT (-117.2648547391418 33.15512757715494)
10100US060730075011013,32.7484582,-117.2404118,POINT (-117.2404117773046 32.74845821291854)
10100US060730075011009,32.7495161,-117.2392186,POINT (-117.239218637387 32.74951610203242)
10100US060730075011002,32.7504173,-117.240609,POINT (-117.2406090226451 32.75041732966472)
10100US060730075011010,32.7501393,-117.2416331,POINT (-117.2416331174343 32.75013929942757)
10100US060730010001001,32.7668595,-117.1399326,POINT (-117.1399326440647 32.76685948435824)
10100US060730010001000,32.767482,-117.1395008,POINT (-117.1395008260535 32.7674820053457)
10100US060730009002007,32.7493835,-117.1378728,POINT (-117.13787281252 32.7493835412146)
10100US060730009002005,32.7493795,-117.1391081,POINT (-117.1391080871743 32.7493795444704)
10100US060730009002002,32.7512479,-117.1391147,POINT (-117.1391147469714 32.75124787467333)
10100US060730009001016,32.7531107,-117.1391216,POINT (-117.1391215582847 32.75311074887541)
10100US060730009001003,32.754951,-117.1419081,POINT (-117.1419081361034 32.75495099086417)
10100US060730009001002,32.7546509,-117.1406783,POINT (-117.1406782713641 32.75465091224999)
10100US060730009001007,32.7543426,-117.1391262,POINT (-117.1391261897503 32.75434264654834)
10100US060730009001008,32.754346,-117.1382001,POINT (-117.1382001447908 32.75434602903206)
10100US060730008003012,32.7414803,-117.1384478,POINT (-117.1384477609382 32.74148028988037)
10100US060730008003007,32.742882,-117.1414113,POINT (-117.1414112930159 32.74288203222509)
10100US060730008003004,32.7423563,-117.1452324,POINT (-117.1452324049447 32.74235634802348)
10100US060730008003003,32.7433559,-117.1446305,POINT (-117.1446305223038 32.74335591591316)
10100US060730008003002,32.7427668,-117.1440164,POINT (-117.1440163854419 32.74276683121472)
10100US060730008004011,32.7447072,-117.1443337,POINT (-117.1443337455054 32.74470717142333)
10100US060730008004008,32.7460827,-117.1443407,POINT (-117.1443406504871 32.74608273575138)
10100US060730008004007,32.7453953,-117.1452589,POINT (-117.1452588690142 32.74539531675723)
10100US060730008004002,32.7474393,-117.144032,POINT (-117.1440320351585 32.7474393228351)
10100US060730008004009,32.7454093,-117.1434,POINT (-117.1433999725562 32.74540934762113)
10100US060730008002005,32.74288,-117.1384443,POINT (-117.1384443276687 32.74288000809702)
10100US060730008002004,32.7428801,-117.1395236,POINT (-117.1395236290518 32.74288006854196)
10100US060730008002006,32.7428811,-117.1406058,POINT (-117.140605758678 32.74288111454104)
10100US060730116011020,32.6662734,-117.0915374,POINT (-117.0915374043304 32.666273410669)
10100US060730116011035,32.6654021,-117.0911999,POINT (-117.091199864196 32.6654021366193)
10100US060730116011031,32.6648271,-117.093243,POINT (-117.0932430407609 32.66482714524255)
10100US060730116011029,32.6651126,-117.0922235,POINT (-117.0922234888531 32.66511255703995)
10100US060730116011026,32.6656926,-117.0935819,POINT (-117.093581859383 32.66569259971426)
10100US060730134191018,32.6579775,-116.9575837,POINT (-116.9575836836003 32.65797750792868)
10100US060730185172038,33.1801119,-117.3089749,POINT (-117.3080586157131 33.18060355825568)
10100US060730185172029,33.18176,-117.3041432,POINT (-117.3041431866099 33.18175999819162)
10100US060730185172025,33.1823185,-117.3022977,POINT (-117.3022976926002 33.18231850099922)
10100US060730185172028,33.1827422,-117.3009562,POINT (-117.3009561681725 33.18274220939129)
10100US060730185172041,33.1811406,-117.3044234,POINT (-117.3044232703455 33.18114056237659)
10100US060730185172031,33.1832599,-117.2978491,POINT (-117.2978490548126 33.18325985119118)
10100US060730185172032,33.1830398,-117.2976456,POINT (-117.2976455945811 33.18303984305714)
10100US060730185162006,33.1998669,-117.2950452,POINT (-117.2950452024235 33.19986684871481)
10100US060730185162005,33.1995736,-117.2929807,POINT (-117.2929806453035 33.19957359041006)
10100US060730185162004,33.1987605,-117.2926916,POINT (-117.2926915882593 33.19876044926377)
10100US060730185161009,33.1960146,-117.3084237,POINT (-117.3084236823104 33.19601461791235)
10100US060730185152021,33.1801028,-117.312982,POINT (-117.3129819766461 33.18010281752898)
10100US060730185152017,33.1808984,-117.3125784,POINT (-117.3125784124035 33.1808984167934)
10100US060730185152023,33.184634,-117.3158385,POINT (-117.3158384860574 33.1846340438273)
10100US060730185151010,33.182534,-117.3259925,POINT (-117.3256103622761 33.18259313704706)
10100US060730199021029,33.1694095,-117.2182289,POINT (-117.2222337839422 33.1712441778901)
10100US060730185114009,33.2050805,-117.3407208,POINT (-117.3407208326526 33.20508045643746)
10100US060730185111009,33.1986282,-117.3520186,POINT (-117.3520186042746 33.19862817993813)
10100US060730185101007,33.2072517,-117.3556399,POINT (-117.355639911236 33.20725167885923)
10100US060730083602002,32.902598,-117.1322048,POINT (-117.1322048317808 32.90259801802767)
10100US060730083602001,32.9035069,-117.1325855,POINT (-117.1325854508567 32.90350694695326)
10100US060730083602003,32.904303,-117.1272232,POINT (-117.1272231519528 32.90430297947061)
10100US060730083591003,32.9147372,-117.1237466,POINT (-117.1237466208629 32.91473724405945)
10100US060730083584008,32.9059619,-117.1330061,POINT (-117.1330061233103 32.9059618680659)
10100US060730083584006,32.9077014,-117.1327402,POINT (-117.1327402212164 32.90770141761458)
10100US060730083584007,32.9067565,-117.1338595,POINT (-117.1338595445474 32.90675649669441)
10100US060730083584004,32.9088439,-117.1346655,POINT (-117.1346655284254 32.90884385617366)
10100US060730083584001,32.9125376,-117.1339074,POINT (-117.1339073447984 32.91253757961275)
10100US060730083583008,32.9061198,-117.1300522,POINT (-117.1300522241061 32.90611979538517)
10100US060730083583010,32.9060925,-117.1292243,POINT (-117.1292243060522 32.90609249576587)
10100US060730083583011,32.9060657,-117.1283935,POINT (-117.1283934626261 32.90606569751034)
10100US060730083583006,32.9060516,-117.127555,POINT (-117.1275549880496 32.9060516252273)
10100US060730083583001,32.9071129,-117.1288307,POINT (-117.1288307169976 32.90711289818562)
10100US060730083583009,32.9064901,-117.1308819,POINT (-117.1308818979953 32.90649008735427)
10100US060730083583013,32.9083057,-117.1292769,POINT (-117.1292769227177 32.90830573183462)
10100US060730083583002,32.9082785,-117.1276293,POINT (-117.1276292576059 32.90827846705039)
10100US060730083582001,32.9134764,-117.12573,POINT (-117.1257299790915 32.91347641532875)
10100US060730083582002,32.9147084,-117.1252529,POINT (-117.1252529391781 32.91470839633479)
10100US060730083582003,32.91412,-117.1259856,POINT (-117.1259855949775 32.91412004186901)
10100US060730083582004,32.9147156,-117.1263473,POINT (-117.1263472969129 32.91471559338692)
10100US060730083581016,32.9061181,-117.1425406,POINT (-117.1425406341538 32.90611805663525)
10100US060730185092004,33.1955344,-117.3545383,POINT (-117.3545382665205 33.19553443440397)
10100US060730185091005,33.1996217,-117.3693124,POINT (-117.3693124237549 33.19962168706572)
10100US060730185091004,33.2012413,-117.3689873,POINT (-117.3689873227687 33.20124127554532)
10100US060730185091003,33.2008707,-117.3673451,POINT (-117.3673451269813 33.20087068237409)
10100US060730185091012,33.19437,-117.3563012,POINT (-117.3563011806485 33.19437003423125)
10100US060730083581018,32.9071648,-117.1367684,POINT (-117.1367683918675 32.90716478879737)
10100US060730083581015,32.9066706,-117.1389907,POINT (-117.1389906760656 32.9066706019057)
10100US060730083581014,32.9070101,-117.1381278,POINT (-117.1381278340707 32.90701006305238)
10100US060730083581013,32.9080414,-117.136759,POINT (-117.1367589782964 32.90804140799521)
10100US060730083581009,32.9083138,-117.1377884,POINT (-117.1377883574039 32.90831381738305)
10100US060730083581010,32.9083789,-117.1393538,POINT (-117.1393537474682 32.9083789106749)
10100US060730083581006,32.9102274,-117.1373653,POINT (-117.1373652675061 32.91022735073152)
10100US060730083581005,32.9109133,-117.1371912,POINT (-117.1371911820343 32.91091333160239)
10100US060730083581004,32.911611,-117.1370869,POINT (-117.1370868750593 32.91161104554094)
10100US060730083581002,32.910563,-117.141829,POINT (-117.1418289383639 32.9105629687218)
10100US060730083581001,32.9124014,-117.1378511,POINT (-117.1378511492178 32.91240136702981)
10100US060730083581000,32.9124024,-117.1364061,POINT (-117.1364060616461 32.91240238886942)
10100US060730083573001,32.9141684,-117.1414089,POINT (-117.141408921922 32.91416839926655)
10100US060730083572003,32.9150806,-117.1352267,POINT (-117.1352266924091 32.91508060739759)
10100US060730083572004,32.9152348,-117.1343849,POINT (-117.1343849276476 32.91523477717728)
10100US060730083572000,32.9182477,-117.1344479,POINT (-117.1344479305924 32.91824772466072)
10100US060730083572001,32.9175496,-117.1344485,POINT (-117.134448492931 32.91754959043281)
10100US060730083572002,32.9168617,-117.13444,POINT (-117.1344400006929 32.91686172886918)
10100US060730083572007,32.9154142,-117.1324625,POINT (-117.1324625338963 32.91541418170731)
10100US060730083562006,32.9220268,-117.1371488,POINT (-117.1371488285901 32.92202682460003)
10100US060730083562001,32.9230955,-117.1376746,POINT (-117.1376745793523 32.92309548808063)
10100US060730210001003,33.2790463,-116.1226746,POINT (-116.1226745138322 33.27904584913255)
10100US060730210002047,33.2740661,-116.3870802,POINT (-116.3870802558947 33.27406615730197)
10100US060730211002060,32.7853795,-116.450179,POINT (-116.4501790474123 32.78537948120439)
10100US060730211002072,32.7619226,-116.4839526,POINT (-116.4839525762057 32.76192259580561)
10100US060730209021284,32.8671167,-116.4180836,POINT (-116.4180836427299 32.86711670764628)
10100US060730177012008,33.0795376,-117.30864,POINT (-117.3086400446953 33.07953762816965)
10100US060730176042013,33.053552,-117.2672846,POINT (-117.2672846149369 33.05355200356551)
10100US060730176042007,33.0550881,-117.2660242,POINT (-117.2660242491287 33.05508807430536)
10100US060730176041009,33.0602945,-117.2726063,POINT (-117.2719922211528 33.05893502480168)
10100US060730176013007,33.0880003,-117.2932648,POINT (-117.2951988298701 33.08742039645951)
10100US060730043002019,32.7358577,-117.1279605,POINT (-117.1279605007155 32.73585771116799)
10100US060730042002039,32.7311635,-117.1212305,POINT (-117.1212305495161 32.73116351968256)
10100US060730176012002,33.0824675,-117.2881285,POINT (-117.2892850487164 33.08022895594232)
10100US060730091063005,32.773313,-117.1963572,POINT (-117.1963571777624 32.773312975695)
10100US060730163022012,32.8005949,-116.9434566,POINT (-116.9434566208061 32.8005949031952)
10100US060730186141017,33.225646,-117.3330953,POINT (-117.3330952608103 33.22564599401735)
10100US060730094001142,32.8882829,-117.134654,POINT (-117.1346539656807 32.88828285395107)
10100US060730094001175,32.8789959,-117.1283221,POINT (-117.1283221224503 32.87899587861022)
10100US060730164021053,32.8052527,-116.9098341,POINT (-116.9098341038572 32.80525270708708)
10100US060730198051044,33.1815149,-117.2918787,POINT (-117.2918787054315 33.18151490326554)
10100US060730171062023,33.0239036,-117.1802332,POINT (-117.180233208062 33.02390363479555)
10100US060730202114003,33.1284014,-117.0596645,POINT (-117.0596645182264 33.12840136728352)
10100US060730170301143,33.0400576,-117.1563327,POINT (-117.1563326647295 33.0400576340796)
10100US060730202092006,33.1380994,-117.0432832,POINT (-117.0432832111754 33.13809937322354)
10100US060730185043020,33.1834868,-117.3284757,POINT (-117.3284757437993 33.18348681829184)
10100US060730202091012,33.1427879,-117.0489698,POINT (-117.0489698180458 33.14278794364628)
10100US060730202102015,33.1454142,-117.0380282,POINT (-117.0380281510452 33.14541418770708)
10100US060730202063007,33.1370526,-117.060384,POINT (-117.0603840264532 33.13705258525353)
10100US060730203061021,33.1327522,-117.1312403,POINT (-117.1312402885178 33.13275217750828)
10100US060730203061172,33.1336972,-117.134667,POINT (-117.1346670026567 33.13369722446001)
10100US060730170471008,32.9211829,-117.0643829,POINT (-117.0643829289853 32.92118293476006)
10100US060730191052079,33.2268966,-117.1076459,POINT (-117.1076458478454 33.22689664805279)
10100US060730192081039,33.1834867,-117.1650776,POINT (-117.1650776121337 33.18348674670204)
10100US060730094001061,32.8712482,-117.1004605,POINT (-117.1004604527032 32.87124815739062)
10100US060730211003237,32.6775657,-116.5050281,POINT (-116.5050280610116 32.67756567542516)
10100US060730211003234,32.6776284,-116.503887,POINT (-116.5038869603639 32.67762837355163)
10100US060730211003006,32.6952222,-116.4893337,POINT (-116.4893337408559 32.695222268958)
10100US060730211003030,32.6749119,-116.4857194,POINT (-116.4857194056973 32.67491194552439)
10100US060730211003019,32.7181796,-116.4514297,POINT (-116.4514296557 32.71817956787496)
10100US060730211003004,32.7068032,-116.4815737,POINT (-116.481573966328 32.70680535956078)
10100US060730211003003,32.7450729,-116.4883361,POINT (-116.4883361894259 32.74507340187574)
10100US060730211003016,32.7293488,-116.4847957,POINT (-116.4847956968216 32.72934877344575)
10100US060730211001028,32.756989,-116.5526891,POINT (-116.552689113345 32.75698925164179)
10100US060730211001041,32.7435765,-116.5057137,POINT (-116.5057139538709 32.74357678552582)
10100US060730211001053,32.7422402,-116.5593903,POINT (-116.5593903553973 32.74224002556932)
10100US060730211001238,32.7079696,-116.5141028,POINT (-116.514102801615 32.70796961477031)
10100US060730212021079,32.8476754,-116.6749506,POINT (-116.6749503715631 32.8476754815932)
10100US060730191013121,33.3000121,-117.1358557,POINT (-117.1358556962205 33.30001211963874)
10100US060730191013186,33.3014663,-117.1446179,POINT (-117.1446178895258 33.30146631714354)
10100US060730191013093,33.3147234,-117.1434782,POINT (-117.1434781727889 33.31472336575182)
10100US060730191013101,33.3082891,-117.145794,POINT (-117.1457939496717 33.30828919188962)
10100US060730191031018,33.289189,-117.0289996,POINT (-117.028999603316 33.28918896880106)
10100US060730191013117,33.3029549,-117.1278396,POINT (-117.1278396588271 33.30295488004791)
10100US060730191031024,33.2847963,-117.0290929,POINT (-117.0290929221472 33.28479628006864)
10100US060730191013070,33.3408244,-117.1322839,POINT (-117.1322838598392 33.34082440711064)
10100US060730191013187,33.3379856,-117.1294071,POINT (-117.1294070619138 33.33798562360402)
10100US060730191013026,33.3293138,-117.1072036,POINT (-117.1072036086736 33.32931381332106)
10100US060730191013035,33.3361497,-117.1251623,POINT (-117.1251623004065 33.33614965773603)
10100US060730171064006,33.0198694,-117.2118898,POINT (-117.2118897992145 33.01986941144943)
10100US060730171064004,33.0198407,-117.2254862,POINT (-117.2254861847845 33.01984071753149)
10100US060730200271029,33.101361,-117.1920175,POINT (-117.1920174614803 33.10136103674406)
10100US060730171064008,33.0207638,-117.2064723,POINT (-117.2064722595035 33.02076383281708)
10100US060730171064021,33.0195388,-117.2057256,POINT (-117.205725587971 33.01953876346174)
